(33767508, 24)
WARNING: running with a fixed random state

Epoch: 001, Loss: 0.4228, Val: 0.6235, Test: 0.6227

Epoch: 002, Loss: 0.3769, Val: 0.6977, Test: 0.6974

Epoch: 003, Loss: 0.3586, Val: 0.7211, Test: 0.7209

Epoch: 004, Loss: 0.3459, Val: 0.7294, Test: 0.7289

Epoch: 005, Loss: 0.3427, Val: 0.7328, Test: 0.7327

Epoch: 006, Loss: 0.3400, Val: 0.7346, Test: 0.7342

Epoch: 008, Loss: 0.3369, Val: 0.7355, Test: 0.7353

Epoch: 009, Loss: 0.3372, Val: 0.7359, Test: 0.7357

Epoch: 010, Loss: 0.3372, Val: 0.7360, Test: 0.7361

Epoch: 011, Loss: 0.3366, Val: 0.7364, Test: 0.7366

Epoch: 014, Loss: 0.3376, Val: 0.7365, Test: 0.7367

Epoch: 015, Loss: 0.3372, Val: 0.7370, Test: 0.7370

Epoch: 024, Loss: 0.3364, Val: 0.7372, Test: 0.7372

Epoch: 028, Loss: 0.3326, Val: 0.7372, Test: 0.7374

Epoch: 035, Loss: 0.3332, Val: 0.7377, Test: 0.7374

Epoch: 038, Loss: 0.3308, Val: 0.7377, Test: 0.7372

Epoch: 039, Loss: 0.3376, Val: 0.7377, Test: 0.7375

Epoch: 041, Loss: 0.3403, Val: 0.7378, Test: 0.7375

Epoch: 042, Loss: 0.3326, Val: 0.7379, Test: 0.7377

Epoch: 047, Loss: 0.3355, Val: 0.7379, Test: 0.7378

Epoch: 066, Loss: 0.3363, Val: 0.7380, Test: 0.7379

Epoch: 078, Loss: 0.3363, Val: 0.7380, Test: 0.7381

Epoch: 100, Loss: 0.3331, Val: 0.7381, Test: 0.7383

Epoch: 104, Loss: 0.3365, Val: 0.7381, Test: 0.7381

Epoch: 113, Loss: 0.3309, Val: 0.7382, Test: 0.7379

Epoch: 135, Loss: 0.3358, Val: 0.7385, Test: 0.7384

Epoch: 162, Loss: 0.3322, Val: 0.7385, Test: 0.7383

Epoch: 164, Loss: 0.3346, Val: 0.7385, Test: 0.7382

Epoch: 194, Loss: 0.3350, Val: 0.7385, Test: 0.7382

Epoch: 230, Loss: 0.3382, Val: 0.7387, Test: 0.7386
Train balanced accuracy:0.7409

Epoch: 001, Loss: 0.4199, Val: 0.6272, Test: 0.6278

Epoch: 002, Loss: 0.3825, Val: 0.6921, Test: 0.6925

Epoch: 003, Loss: 0.3543, Val: 0.7164, Test: 0.7170

Epoch: 004, Loss: 0.3462, Val: 0.7273, Test: 0.7275

Epoch: 005, Loss: 0.3432, Val: 0.7316, Test: 0.7321

Epoch: 006, Loss: 0.3404, Val: 0.7336, Test: 0.7340

Epoch: 008, Loss: 0.3326, Val: 0.7349, Test: 0.7356

Epoch: 009, Loss: 0.3422, Val: 0.7355, Test: 0.7364

Epoch: 011, Loss: 0.3376, Val: 0.7361, Test: 0.7369

Epoch: 016, Loss: 0.3317, Val: 0.7362, Test: 0.7372

Epoch: 017, Loss: 0.3348, Val: 0.7363, Test: 0.7372

Epoch: 018, Loss: 0.3332, Val: 0.7366, Test: 0.7373

Epoch: 019, Loss: 0.3306, Val: 0.7366, Test: 0.7374

Epoch: 020, Loss: 0.3353, Val: 0.7367, Test: 0.7375

Epoch: 027, Loss: 0.3338, Val: 0.7369, Test: 0.7377

Epoch: 028, Loss: 0.3390, Val: 0.7369, Test: 0.7380

Epoch: 031, Loss: 0.3381, Val: 0.7370, Test: 0.7381

Epoch: 041, Loss: 0.3363, Val: 0.7372, Test: 0.7382

Epoch: 046, Loss: 0.3348, Val: 0.7373, Test: 0.7379

Epoch: 066, Loss: 0.3312, Val: 0.7375, Test: 0.7384

Epoch: 070, Loss: 0.3366, Val: 0.7376, Test: 0.7380

Epoch: 097, Loss: 0.3344, Val: 0.7377, Test: 0.7385

Epoch: 143, Loss: 0.3374, Val: 0.7379, Test: 0.7387

Epoch: 148, Loss: 0.3352, Val: 0.7379, Test: 0.7386

Epoch: 200, Loss: 0.3310, Val: 0.7381, Test: 0.7389

Epoch: 229, Loss: 0.3356, Val: 0.7382, Test: 0.7388

Epoch: 353, Loss: 0.3315, Val: 0.7382, Test: 0.7390

Epoch: 373, Loss: 0.3328, Val: 0.7382, Test: 0.7390

Epoch: 377, Loss: 0.3329, Val: 0.7383, Test: 0.7392

Epoch: 442, Loss: 0.3377, Val: 0.7383, Test: 0.7389

Epoch: 481, Loss: 0.3362, Val: 0.7383, Test: 0.7391

Epoch: 579, Loss: 0.3359, Val: 0.7383, Test: 0.7391

Epoch: 724, Loss: 0.3363, Val: 0.7384, Test: 0.7391

Epoch: 778, Loss: 0.3328, Val: 0.7387, Test: 0.7395
Train balanced accuracy:0.7416

Epoch: 001, Loss: 0.4230, Val: 0.6220, Test: 0.6222

Epoch: 002, Loss: 0.3762, Val: 0.6973, Test: 0.6975

Epoch: 003, Loss: 0.3557, Val: 0.7208, Test: 0.7208

Epoch: 004, Loss: 0.3432, Val: 0.7290, Test: 0.7290

Epoch: 005, Loss: 0.3411, Val: 0.7321, Test: 0.7318

Epoch: 006, Loss: 0.3379, Val: 0.7335, Test: 0.7332

Epoch: 007, Loss: 0.3378, Val: 0.7353, Test: 0.7348

Epoch: 009, Loss: 0.3405, Val: 0.7362, Test: 0.7360

Epoch: 011, Loss: 0.3347, Val: 0.7363, Test: 0.7361

Epoch: 012, Loss: 0.3365, Val: 0.7365, Test: 0.7364

Epoch: 015, Loss: 0.3347, Val: 0.7366, Test: 0.7364

Epoch: 016, Loss: 0.3362, Val: 0.7367, Test: 0.7363

Epoch: 017, Loss: 0.3353, Val: 0.7367, Test: 0.7362

Epoch: 018, Loss: 0.3377, Val: 0.7369, Test: 0.7366

Epoch: 023, Loss: 0.3345, Val: 0.7373, Test: 0.7370

Epoch: 025, Loss: 0.3337, Val: 0.7374, Test: 0.7370

Epoch: 036, Loss: 0.3383, Val: 0.7374, Test: 0.7373

Epoch: 037, Loss: 0.3369, Val: 0.7376, Test: 0.7373

Epoch: 043, Loss: 0.3332, Val: 0.7376, Test: 0.7374

Epoch: 045, Loss: 0.3350, Val: 0.7376, Test: 0.7374

Epoch: 048, Loss: 0.3345, Val: 0.7379, Test: 0.7375

Epoch: 070, Loss: 0.3346, Val: 0.7379, Test: 0.7373

Epoch: 071, Loss: 0.3363, Val: 0.7379, Test: 0.7374

Epoch: 072, Loss: 0.3356, Val: 0.7380, Test: 0.7374

Epoch: 076, Loss: 0.3312, Val: 0.7383, Test: 0.7378

Epoch: 098, Loss: 0.3329, Val: 0.7383, Test: 0.7378

Epoch: 110, Loss: 0.3371, Val: 0.7384, Test: 0.7377

Epoch: 126, Loss: 0.3360, Val: 0.7387, Test: 0.7381

Epoch: 183, Loss: 0.3406, Val: 0.7387, Test: 0.7384

Epoch: 186, Loss: 0.3374, Val: 0.7388, Test: 0.7383

Epoch: 225, Loss: 0.3334, Val: 0.7390, Test: 0.7386

Epoch: 395, Loss: 0.3369, Val: 0.7390, Test: 0.7384

Epoch: 462, Loss: 0.3301, Val: 0.7390, Test: 0.7387
Train balanced accuracy:0.7411

Epoch: 001, Loss: 0.4168, Val: 0.6290, Test: 0.6299

Epoch: 002, Loss: 0.3822, Val: 0.6939, Test: 0.6953

Epoch: 003, Loss: 0.3558, Val: 0.7192, Test: 0.7196

Epoch: 004, Loss: 0.3417, Val: 0.7283, Test: 0.7291

Epoch: 005, Loss: 0.3395, Val: 0.7319, Test: 0.7326

Epoch: 006, Loss: 0.3376, Val: 0.7335, Test: 0.7341

Epoch: 007, Loss: 0.3407, Val: 0.7343, Test: 0.7349

Epoch: 008, Loss: 0.3465, Val: 0.7348, Test: 0.7352

Epoch: 009, Loss: 0.3402, Val: 0.7351, Test: 0.7355

Epoch: 010, Loss: 0.3368, Val: 0.7357, Test: 0.7360

Epoch: 011, Loss: 0.3364, Val: 0.7362, Test: 0.7365

Epoch: 018, Loss: 0.3369, Val: 0.7364, Test: 0.7368

Epoch: 020, Loss: 0.3378, Val: 0.7367, Test: 0.7371

Epoch: 027, Loss: 0.3357, Val: 0.7367, Test: 0.7376

Epoch: 035, Loss: 0.3335, Val: 0.7369, Test: 0.7375

Epoch: 044, Loss: 0.3368, Val: 0.7373, Test: 0.7378

Epoch: 061, Loss: 0.3373, Val: 0.7374, Test: 0.7381

Epoch: 067, Loss: 0.3366, Val: 0.7374, Test: 0.7380

Epoch: 111, Loss: 0.3394, Val: 0.7375, Test: 0.7380

Epoch: 130, Loss: 0.3347, Val: 0.7376, Test: 0.7383

Epoch: 133, Loss: 0.3341, Val: 0.7377, Test: 0.7385

Epoch: 134, Loss: 0.3357, Val: 0.7378, Test: 0.7384

Epoch: 170, Loss: 0.3372, Val: 0.7380, Test: 0.7386

Epoch: 172, Loss: 0.3343, Val: 0.7381, Test: 0.7384

Epoch: 240, Loss: 0.3334, Val: 0.7381, Test: 0.7387

Epoch: 254, Loss: 0.3334, Val: 0.7381, Test: 0.7385

